ID de l'activité,Date de l'activité,Nom de l'activité,Type d'activité,Description de l'activité,Temps écoulé,Distance,Fréquence cardiaque max.,Effort relatif,Déplacement-transport,Note privée sur les activités,Matériel utilisé pour l'activité,Nom du fichier,Poids de l'athlète,Poids du vélo,Temps écoulé,Durée de déplacement,Distance,Vitesse max.,Vitesse moyenne,Dénivelé positif,Dénivelé négatif,Altitude min.,Altitude max.,Pente max.,Pente moyenne,Pente positive moyenne,Pente négative moyenne,Cadence max.,Cadence moyenne,Fréquence cardiaque max.,Fréquence cardiaque moyenne,Puissance max.,Puissance moyenne,Calories,Température max.,Température moyenne,Effort relatif,Effort total,Nombre de sorties course à pied,Temps de montée,Temps de descente,Autres temps,Effort ressenti,Type,Heure de début,Puissance moyenne pondérée,Nombre d'échantillons de puissance,Utiliser l'Effort ressenti,Effort relatif ressenti,Déplacement-transport,Poids total soulevé,À partir du téléchargement,Distance ajustée selon la pente,Heure d'observation de la météo,Conditions météo,Température selon les prévisions météo,Température ressentie,Point de rosée,Humidité,Pression atmosphérique,Vitesse du vent,Rafale de vent,Direction du vent,Intensité des précipitations,Heure de lever du soleil,Heure de coucher du soleil,Phase de la lune,Vélo,Matériel,Probabilité de précipitations,Type de précipitations,Couverture nuageuse,Visibilité selon les prévisions météo,Indice UV,Ozone selon les prévisions météo,Nombre de sauts,Grit total,Flow moyen,Signalé,Vitesse moyenne (temps écoulé),Distance sur chemin,Distance récemment découverte,Distance sur chemin récemment découverte,Nombre d'activités,Nombre total de pas,CO2 économisé,Longueur de piscine,Charge d’entraînement,Intensité,Vitesse moyenne ajustée selon la pente,Temps enregistré par le chronomètre,Nombre total de cycles,Récupération,Avec mon animal de compagnie,Compétition,Sortie longue,Pour la bonne cause,Avec enfant,Distance en descente,Nombre total de séries,Nombre total de répétitions,Support
15618223400,"28 août 2025, 16:00:00","Côtes 2*(6*1', r = 1'30) R=5'",Course à pied,"Ca fait sauter le moteur en règle pour l'inauguration des nouveaux bâtons⚡️⚡️
(J'étais foutu à la 7e j'aurais du manger)",4145,"7,00",183.0,46,false,,Scott Kinabalu ULTRA Rc,activities/16680997020.fit.gz,,,4145.0,3812.0,7000.7,3.98,1.836,359.2,521.0,332.3,438.3,43.5,-0.1,,,113.0,72.0,183.0,149.0,,,689.0,,,46.0,,,,,,,,,,,0.0,,0.0,,1.0,9504.0,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,,1.689,5102.8,,,,7774.0,0.0,,,,2.493,,,0.0,,,,,,,,,""
15583301888,"25 août 2025, 13:22:34",Rando lac/cascades de la Lauch,Randonnée,Chillos sous le soleil d'août 🌞,3683,"3,44",134.0,8,false,,Scott Kinabalu ULTRA Rc,activities/16643714117.fit.gz,,,3683.0,3090.0,3444.1,14.48,1.115,106.9,327.0,844.3,976.3,36.8,-0.9,,,120.0,50.0,134.0,108.0,,,319.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,,0.935,1876.8,,,,4834.0,0.0,,,,,,,0.0,,,,,,,,,media/208481d6-40e7-4720-81ca-48d4b6c8dc59.mp4|media/1c88571c-64b7-4800-b6d0-c1af4308211d.jpg
15581269511,"25 août 2025, 08:44:50",Markstein->Lac de la lauch,Course à pied,"Full dh mais beau paysage sur ces crêtes
Sortie parapente pour ma soeur 🤯",6845,"7,41",183.0,56,false,,Scott Kinabalu ULTRA Rc,activities/16641569709.fit.gz,,,6845.0,2750.0,7417.0,5.44,2.697,150.7,432.0,949.0,1259.2,30.6,-3.0,,,113.0,73.0,183.0,153.0,,,578.0,,,56.0,,,,,,,,,,,0.0,,0.0,,1.0,7835.7,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,,1.084,6487.0,,,,6436.0,0.0,,,,2.849,,,0.0,,,,,,,,,media/e62e6788-451a-47ed-a153-c3bde8e20c39.mp4|media/8cedad17-71bc-4aeb-b771-0de6661b3fc0.jpg
15583780299,"24 août 2025, 08:47:52",Championnat de France relais H21,Course à pied,"2e relais après Alban et avant Thomas, dur dur techniquement 2 grosses fautes, mais sinon super carte on a kiffé
Top 26 au final",3828,"8,10",,,false,"",VJ Bold X,activities/16644218816.gpx.gz,,,3828.0,3653.0,8103.6,6.14,2.218,277.5,276.6,681.8,772.4,34.3,0.0,,,,,,,,,879.0,,,,,,,,,,,,,,,,0.0,,1.0,9536.9,,,,,,,,,,,,,,,,11868232.0,,,,,,,,,,,2.117,0.0,,,,,0.0,,,,2.616,,,0.0,,,,,,,,,""
15560723951,"23 août 2025, 13:27:59",CFLD 2025 - H21 open,Course à pied,"C'est une belle première longue distance chez les elites, plein d'erreurs techniques mais solide sur les longs choix
Plus jamais en picots par contre ",7286,"14,65",200.0,310,false,,VJ Bold X,activities/16619195880.fit.gz,,,7286.0,6583.0,14649.2,5.766,2.225,453.0,706.0,638.3,734.1,41.3,0.0,,,120.0,69.0,200.0,177.0,,,1681.0,,,310.0,,,,,,,,,,,0.0,,0.0,,1.0,16578.4,,,,,,,,,,,,,,,,11868232.0,,,,,,,,,,,2.011,0.0,,,,14562.0,0.0,,,,2.488,,,0.0,,,,,,,,,""
15545351512,"22 août 2025, 08:10:00",Regionale Sprint H21,Course à pied,Un peu de hors carte qui me met 3min dans la vue ,1197,"3,89",205.0,65,false,,Salomon Spectur,activities/16602019739.fit.gz,,,1197.0,1180.0,3898.1,5.72,3.303,102.4,153.0,653.0,690.5,31.4,0.2,,,86.0,80.0,205.0,184.0,,,326.0,,,65.0,,,,,,,,,,,0.0,,0.0,,1.0,4268.7,,,,,,,,,,,,,,,,11868224.0,,,,,,,,,,,3.257,121.9,,,,3092.0,0.0,,,,3.618,,,0.0,,,,,,,,,""
15537771687,"21 août 2025, 15:44:23",PDCALT sans carte 🤦‍♂️🤦‍♂️,Course à pied,"Avec dave et tom
Jaurais du prendre des chausettes hautes bordel ",2187,"5,27",181.0,33,false,,Salomon Spectur,activities/16593496658.fit.gz,,,2187.0,2104.0,5269.5,4.24,2.505,99.1,165.0,672.7,738.7,14.0,0.0,,,119.0,78.0,181.0,152.0,,,442.0,,,33.0,,,,,,,,,,,0.0,,0.0,,1.0,5501.4,,,,,,,,,,,,,,,,11868224.0,,,,,,,,,,,2.409,1612.8,,,,4922.0,0.0,,,,2.615,,,0.0,,,,,,,,,""
15478700285,"16 août 2025, 09:07:10",Rando pic de Tréchauffé,Randonnée,"La der des vacances avec les couilles 
De belles montées mais avec une recompense folle au sommet 🤩",8768,"4,70",156.0,16,false,,Scott Kinabalu ULTRA Rc,activities/16530183199.fit.gz,,,8768.0,4846.0,4701.6,2.9,0.97,369.5,436.0,1247.3,1587.1,50.0,0.0,,,120.0,57.0,156.0,114.0,,,613.0,,,16.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,,0.536,3485.0,,,,8140.0,0.0,,,,,,,,,,,,,,,,media/4a02d2d3-2a77-49e8-a26f-c7fdc03aebc1.jpg|media/b77a513a-b746-4133-9df3-4f0ff8f7d199.mp4|media/d8b68ead-e61e-4ce8-b573-92e8dde6a4a9.jpg|media/011ac3c1-ee39-4910-ae18-11bdcf3c940e.jpg
15471534764,"15 août 2025, 09:39:41",Promenade en haut du mont mémises,Randonnée,"",5961,"4,50",147.0,9,false,,Scott Kinabalu ULTRA Rc,activities/16522503036.fit.gz,,,5961.0,4047.0,4507.2,5.96,1.114,192.8,262.0,1556.2,1675.9,44.7,-0.1,,,84.0,52.0,147.0,100.0,,,422.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,,0.756,2175.6,,,,7132.0,0.0,,,,,,,,,,,,,,,,media/471a4755-f8a0-4ccb-95dd-8b52d69bb06d.jpg|media/51da687d-6bcc-4ba2-bf68-17afa6383cc0.mp4|media/ef5aa06a-7602-4333-90a1-5d786dd2c351.jpg
15456679393,"14 août 2025, 09:16:50",Crêtes de Super-Morzine,Randonnée,Dernière rando chill avec les copains ,15214,"10,02",159.0,22,false,,Scott Kinabalu ULTRA Rc,activities/16506659352.fit.gz,,,15214.0,8651.0,10019.8,6.84,1.158,373.6,525.0,1545.5,1816.0,49.2,0.0,,,85.0,50.0,159.0,104.0,,,859.0,,,22.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,,0.659,7729.6,,,,14180.0,0.0,,,,,,,,,,,,,,,,media/1679036b-f051-4bc2-a0f0-f8b1e1a500b6.jpg|media/af5e040a-51b7-4a07-8dd9-7098fee20768.mp4|media/1252944d-a079-499e-beec-c132e88bae75.mp4
15431863164,"12 août 2025, 07:48:05",Via St Jean d'Aulps,Randonnée,"Double via ferrata avec un panorama de rêve 
Bravo à toutes mes couilles qui ont bien géré 💪",13967,"4,85",184.0,27,false,,Scott Kinabalu ULTRA Rc,activities/16480174893.fit.gz,,,13967.0,4148.0,4850.3,3.329,1.169,482.4,769.0,803.4,1089.9,50.0,-0.2,,,118.0,65.0,184.0,133.0,,,1271.0,,,27.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,,0.347,4719.2,,,,,0.0,,,,,,5760.0,,,,,,,,,,media/36184508-5f3b-44d2-b3d9-f7215bc4ccd4.mp4|media/2715bb8e-6a23-4074-86ca-bcf0cf0112c8.jpg|media/cfe05ae6-a251-44de-bc0e-66820657738f.mp4|media/f5d44014-244b-4560-9c2e-9b488bb83867.jpg
15421424673,"11 août 2025, 08:03:42",Pointe de Ratti via mont Caly,Randonnée,"La première d'une longue lignée feat les couilles 
Quel plaisir c'est exactement ce qu'il me fallait 🤩🤩🤩🤩🤩",19498,"17,09",,,false,,Scott Kinabalu ULTRA Rc,activities/15421424673.fit,,,19498.0,14259.0,17096.1,3.96,1.199,1069.0,1060.0,1405.0,1921.4,50.0,0.0,,,,,,,,,1575.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,,0.877,11954.1,,,,,0.0,,,,,,,,,,,,,,,,media/2b4c4b5a-4bfa-4662-a293-36ea3572e045.jpg|media/2351d6f6-9a12-4786-943e-628a600ee131.jpg|media/5af03ae0-1dd8-4420-9e6e-9a7afced5dbf.mp4|media/ed979c1b-c448-49ac-a06f-2af4c8ed9a05.jpg|media/7a7663e7-3ca6-4067-b40c-0220cad82dac.jpg|media/7016d23d-c625-4f21-be84-bea1fb262ae5.mp4
15400401900,"9 août 2025, 13:28:58",Entraînement CO,Course à pied,"Simulation départ en masse x4
Bonnes sensations jusqu'à la dernière mdr",5031,"3,09",166.0,10,false,,VJ Bold X,activities/16446466066.fit.gz,,,5031.0,1354.0,3098.3,8.56,2.288,97.5,270.0,318.0,482.9,32.0,-5.1,,,116.0,76.0,166.0,144.0,,,241.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,3692.4,,,,,,,,,,,,,,,,11868232.0,,,,,,,,,,,0.616,704.2,,,,2874.0,0.0,,,,2.727,,,0.0,,,,,,,,,""
15397001092,"9 août 2025, 09:14:22",Entraînement CO,Course à pied,Circuit 4km je fais n'imp 8-9-10,3031,"5,07",148.0,8,false,,VJ Bold X,activities/16442872493.fit.gz,,,3031.0,2468.0,5074.0,4.5,2.056,237.6,314.0,318.5,452.6,35.3,0.1,,,125.0,70.0,148.0,124.0,,,430.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,6626.9,,,,,,,,,,,,,,,,11868232.0,,,,,,,,,,,1.674,23.5,,,,5890.0,0.0,,,,2.685,,,0.0,,,,,,,,,""
15365652458,"6 août 2025, 12:03:35",Solo trail,Course à pied,Jusqu'à la belle roche sous le soleil 🌞🌞,9707,"21,09",197.0,251,false,,Scott Kinabalu ULTRA Rc,activities/16409408421.fit.gz,,,9707.0,8402.0,21092.2,5.22,2.51,623.1,998.0,292.4,513.4,48.6,0.0,,,118.0,73.0,197.0,165.0,,,1755.0,,,251.0,,,,,,,,,,,0.0,,0.0,,1.0,23675.0,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,,2.173,15914.9,,,,19110.0,0.0,,,,2.818,,,0.0,,,,,,,,,media/59b4e0c6-fb5e-41f0-8020-ff6262a0eb61.mp4
15315114414,"2 août 2025, 00:43:57",Night Ride,Vélo,,1242,"6,69",156.0,8,false,,Canyon Roadlite AL,activities/16355339993.fit.gz,,8.15,1242.0,1170.0,6690.6,7.72,5.718,13.3,35.0,139.9,149.0,32.1,0.1,,,,,156.0,137.0,,68.0,207.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,12976174.0,,,,,,,,,,,,5.387,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15278594854,"29 juil. 2025, 18:54:32",Velo digestif avec mamie,Vélo,"",913,"3,57",124.0,2,false,,,activities/16316270781.fit.gz,,8.15,913.0,875.0,3575.0,7.53,4.047,2.0,19.0,147.1,150.8,2.3,0.0,,,,,124.0,113.0,,29.0,99.0,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.916,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/3a1f52a5-2fa3-44d1-aaba-17d042695a60.jpg
15254523140,"27 juil. 2025, 11:32:58",Dimanche trail pluvieux,Course à pied,"Parcours aux petits oignons avec du deniv en folie 🥵🥵, merci [strava://athletes/96089000/13]Ronan Jacquot et [strava://athletes/52060862/16]Clément BAILLIET ",11785,"25,00",190.0,222,false,,Scott Kinabalu ULTRA Rc,activities/16290581438.fit.gz,,,11785.0,10484.0,25002.9,4.86,2.385,796.2,1233.0,213.3,579.7,47.9,0.0,,,118.0,73.0,190.0,157.0,,,2015.0,,,222.0,,,,,,,,,,,0.0,,0.0,,1.0,28231.8,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,,2.122,19367.4,,,,24288.0,0.0,,,,2.693,,,,,,,,,,,,media/4a6e1c44-752e-4f44-a557-5a85f604f655.jpg|media/766d0518-b77d-4c5c-910a-c28473826d99.jpg|media/09a78cc6-8d1a-4e69-a816-ab7e7a9aa7fb.jpg
15224160039,"24 juil. 2025, 17:53:18",En balade avec mamie,Vélo,"",3101,"12,46",,,false,,Canyon Roadlite AL,activities/15224160039.gpx,,8.15,3101.0,1348.0,12467.8,33.164,9.249,22.6,23.5,146.3,160.9,8.5,0.0,,,,,,,,56.0,84.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12976174.0,,,,,,,,,,,,4.021,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
15165305944,"19 juil. 2025, 09:50:31",Rando Dabo,Randonnée,"Avec Emma 🥰
Avortée à cause de l'orage 😬",10760,"9,66",172.0,24,false,,Salomon Spectur,activities/16194279023.fit.gz,,,10760.0,7958.0,9668.9,3.825,1.215,367.0,518.0,469.6,731.7,48.6,0.0,,,96.0,53.0,172.0,109.0,,,812.0,,,24.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,11868224.0,,,,,,,,,,0.0,0.899,7516.1,,,,13502.0,0.0,,,,,,,,,,,,,,,,media/f66ca52f-1f2b-48e1-9fc5-02e6730713b1.jpg
15158903901,"18 juil. 2025, 15:30:44",Donon afterwork,Vélo,"Montée en chill avec personne sur les routes🤩
Supplément craquage dans les 10 derniers km...",11446,"76,37",198.0,232,true,"",Canyon Roadlite AL,activities/16187207189.fit.gz,,8.15,11446.0,11446.0,76374.5,19.38,6.673,962.4,972.4,256.5,812.2,26.0,0.0,,,,,198.0,158.0,,167.0,1798.0,,,232.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,12976174.0,,,,,,,,,,,0.0,6.673,34.9,,,,,16.61,,,,,,,,,,,,,,,,media/519f6ff3-7421-4898-8693-61a377e32523.jpg|media/6a5b254d-d105-4cd2-ab46-4a2ffb80bc81.jpg
15111213340,"14 juil. 2025, 12:54:19",Foulée du plan incliné backwards,Course à pied,On fait péter le capot en règles avec [strava://athletes/52060862/16]Clément BAILLIET ,5422,"13,81",201.0,174,false,,Scott Kinabalu ULTRA Rc,activities/16135087394.fit.gz,,,5422.0,5153.0,13817.1,8.12,2.681,275.5,543.0,226.5,364.4,49.1,0.0,,,88.0,77.0,201.0,174.0,,,1197.0,,,174.0,,,,,,,,,,,0.0,,0.0,,1.0,14545.5,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,0.0,2.548,4380.5,,,,12874.0,,,,,2.823,,,,,,,,,,,,""
15103710005,"13 juil. 2025, 17:49:10",VTT en soirée 2/2,Vélo,"",1542,"7,13",,,false,"",Lapierre ProRace900,activities/15103710005.gpx,,13.0,1542.0,1505.0,7138.9,12.9,4.743,101.3,176.2,294.1,401.9,13.9,-1.1,,,,,,,,159.0,267.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11713375.0,,,,,,,,,,,0.0,4.63,2412.3,,,,,,,,,,,,,,,,,,,,,""
15104609415,"13 juil. 2025, 16:01:18",Vtt en soirée 1/2,Vélo,Le plaisir d'avoir la forêt rien qu'à soi 🤩🤩,6369,"22,06",196.0,146,false,"",Lapierre ProRace900,activities/16127719368.fit.gz,,8.15,6369.0,5218.0,22065.7,14.117,4.229,559.6,547.0,281.2,475.6,47.7,0.3,,,,,196.0,166.0,,161.0,1082.0,,,146.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,11713375.0,,,,,,,,,,,0.0,3.465,7533.6,,,,,,,,,,,,,,,,,,,,,""
15017908812,"5 juil. 2025, 16:06:03",Sortie chill sous le soleil,Vélo,Petite pause avec les darons,7589,"48,42",194.0,152,false,,Canyon Roadlite AL,activities/16032557128.fit.gz,,8.15,7589.0,6336.0,48421.2,17.5,7.642,544.2,685.0,274.3,549.9,9.7,0.0,,,,,194.0,162.0,,155.0,1291.0,,,152.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12976174.0,,,,,,,,,,,0.0,6.38,0.0,,,,,,,,,,,,,,,,,,,,,media/89f3726e-3e17-43be-8e8d-c85e15b1ac3d.jpg
14997225831,"3 juil. 2025, 17:19:54",Footing,Course à pied,Dans cette belle ville betonné 🤠🤠,3077,"9,45",182.0,76,false,,Salomon Spectur,activities/16009665576.fit.gz,,,3077.0,3071.0,9456.6,4.2,3.079,14.8,91.0,143.5,150.9,5.2,0.0,,,83.0,80.0,182.0,165.0,,,708.0,,,76.0,,,,,,,,,,,0.0,,0.0,,1.0,9481.5,,,,,,,,,,,,,,,,11868224.0,,,,,,,,,,0.0,3.073,0.0,,,,8078.0,,,,,3.087,,,,,,,,,,,,""
14914573063,"25 juin 2025, 17:08:52",Côtes + plouf,Course à pied,"Footing + 10*1', r~2' avec roro
En cette belle soirée d'été",4845,"7,09",193.0,80,false,,Scott Kinabalu ULTRA Rc,activities/15918945403.fit.gz,,,4845.0,4314.0,7090.2,5.18,1.644,340.6,514.0,336.1,436.2,33.7,0.0,,,121.0,74.0,193.0,164.0,,,868.0,,,80.0,,,,,,,,,,,0.0,,0.0,,1.0,9474.2,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,0.0,1.463,5241.4,,,,8486.0,,,,,2.196,,,,,,,,,,,,""
14882939798,"19 juin 2025, 18:00:30",Ensmarathon canicule,Course à pied,La der,2380,"6,07",184.0,33,false,,Salomon DRX Bliss,activities/15884664053.fit.gz,,,2380.0,2138.0,6071.1,6.06,2.84,59.4,153.0,66.2,104.9,30.0,0.0,,,85.0,77.0,184.0,157.0,,,465.0,,,33.0,,,,,,,,,,,0.0,,0.0,,1.0,6167.7,,,,,,,,,,,,,,,,22066982.0,,,,,,,,,,0.0,2.551,1500.0,,,,5484.0,,,,,2.885,,,,,,,,,,,,""
14643328080,"30 mai 2025, 08:10:28",Rando double donon,Randonnée,La classique en détente avec la mif,17016,"8,55",124.0,19,false,,Scott Kinabalu ULTRA Rc,activities/15625820723.fit.gz,,,17016.0,8763.0,8552.4,2.82,0.976,368.0,612.0,758.6,998.6,48.0,0.0,,,122.0,54.0,124.0,93.0,,0.0,835.0,,,19.0,,,,,,,,,1.0,10308.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,20957754.0,,,,,,,,,,0.0,0.503,7642.3,,,,14630.0,,,0.0,1.0,,,,,,,,,,,,,media/039cc81c-9cc5-48a4-a27c-aca21623eeb5.jpg|media/fdbda269-f184-4df4-a70a-68431c4b51d2.jpg
14635385431,"29 mai 2025, 08:53:17",🎯 Visite de la Haute-Saône,Vélo,"Super sortie découverte de la région du grand [strava://athletes/68817133/15]Clément Maurice, sur les traces du tour de france 🤩
Pas grand monde sur les routes, sûrement à cause du jour férié (non) 🐮
On voulait faire la planche des belles filles mais après 130 bornes c'était pas le top",24793,"130,11",,,false,"",Canyon Roadlite AL,activities/15617246965.fit.gz,,8.15,24793.0,20946.0,130109.4,16.78,6.212,1643.8,1933.0,322.8,814.5,15.6,0.0,,,,,,,,113.0,4972.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12976174.0,,,,,,,,,,,0.0,5.248,0.0,,,,,,,,,,,,,,,,,,,,,media/ec3fbdc1-2358-40c2-b446-e5b77555f9b6.jpg|media/faa0d4de-bdf5-4364-9bf0-5c2c42663e71.jpg|media/6bbbfedf-6436-478c-ab93-6094ba763079.mp4
14571500193,"23 mai 2025, 15:03:32",Ensmaratin crêpes,Course à pied,"",1651,"4,83",173.0,46,false,,Salomon DRX Bliss,activities/15548513304.fit.gz,,,1651.0,1506.0,4834.0,8.94,3.21,37.9,68.0,86.5,115.5,5.6,0.0,,,86.0,78.0,173.0,157.0,,,348.0,,,46.0,,,,,,,,,,,0.0,,0.0,,1.0,4886.1,,,,,,,,,,,,,,,,22066982.0,,,,,,,,,,0.0,2.928,522.7,,,,3906.0,,,,,3.244,,,,,,,,,,,,""
14531510428,"19 mai 2025, 12:22:45",EPS - 2*20 min progressives,Course à pied,De 5'30 à 3'30 /km autour de ce bon vieux lac de St Cyr,3448,"9,91",200.0,130,false,"",Salomon DRX Bliss,activities/15505750198.fit.gz,,,3448.0,2736.0,9909.9,5.72,3.622,9.9,137.0,57.1,61.2,3.0,0.0,,,89.0,81.0,200.0,170.0,,,693.0,,,130.0,,,,,,,,,,,0.0,,0.0,,1.0,9921.2,,,,,,,,,,,,,,,,22066982.0,,,,,,,,,,0.0,2.874,9911.1,,,,7372.0,,,,,3.626,,,,,,,,,,,,""
14428533493,"9 mai 2025, 19:06:56",Passation bds 2/2,Course à pied,"",127,"0,63",148.0,0,false,,,activities/15394451703.fit.gz,,,127.0,120.0,636.3,6.64,5.302,0.0,12.0,98.3,99.5,2.6,0.0,,,95.0,88.0,148.0,128.0,,,29.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,637.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.01,596.8,,,,334.0,,,,,5.311,,,,,,,,,,,,""
14428399323,"9 mai 2025, 18:50:33",Passation BDS 1/2,Course à pied,"",146,"0,64",143.0,0,false,,,activities/15394309245.fit.gz,,,146.0,139.0,644.6,6.5,4.637,0.0,6.0,98.3,99.5,2.8,0.0,,,101.0,84.0,143.0,129.0,,,31.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,645.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.415,597.0,,,,382.0,,,,,4.646,,,0.0,0.0,,,,0.0,,,,""
14406662852,"7 mai 2025, 15:18:14",Côtes en aisance avec manu,Course à pied,"On en profite pour gratter les local legends
Elle est pour vous celle là [strava://athletes/117309222/18]Baptiste DEMANECHE [strava://athletes/42343871/11]Manon Dales ",3604,"11,77",178.0,94,false,,Salomon DRX Bliss,activities/15371456481.fit.gz,,,3604.0,3506.0,11772.0,6.66,3.358,189.1,223.0,78.2,102.1,13.6,0.0,,,89.0,81.0,178.0,154.0,,,847.0,,,94.0,,,,,,,,,,,0.0,,0.0,,1.0,12199.4,,,,,,,,,,,,,,,,22066982.0,,,,,,,,,,0.0,3.266,798.8,,,,9340.0,,,,,3.48,,,,,,,,,,,,""
14385246682,"5 mai 2025, 12:24:52",EPS - CO,Course à pied,"Récup en détente, j'adore le sol dur ",3946,"5,19",174.0,18,false,,VJ Bold X,activities/15349011674.fit.gz,,,3946.0,2813.0,5191.6,4.98,1.846,67.0,186.0,89.3,125.1,16.7,0.0,,,122.0,76.0,174.0,133.0,,,462.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,5268.7,,,,,,,,,,,,,,,,11868232.0,,,,,,,,,,0.0,1.316,4395.5,,,,4762.0,,,,,1.873,,,,,,,,,,,,""
14371499998,"4 mai 2025, 06:19:57",CFC 2025 - leg 1 N4,Course à pied,"120 personnes dans un couloir de 5m de large, autant dire qu'il fallait courir.
Je prends 2 vols à la 3 et à la 8 c'est terrible je peux claquer la course en 23 min",1843,"4,70",195.0,61,false,,VJ Bold X,activities/15334531919.fit.gz,,,1843.0,1741.0,4703.0,5.36,2.701,110.2,160.0,19.9,51.4,28.2,0.0,,,111.0,75.0,195.0,162.0,,,410.0,,,61.0,,,,,,,,,,,0.0,,0.0,,1.0,5143.2,,,,,,,,,,,,,,,,11868232.0,,,,,,,,,,0.0,2.552,95.2,,,,4232.0,,,,,2.954,,,,,,,,,,,,media/c0d424ee-2203-49cb-b509-ceceaf57107e.mp4|media/8f9d2616-41a6-46a9-95c1-1c7c2bde9766.jpg
14366665921,"3 mai 2025, 14:34:59",CF MD 2025 - Open H21,Course à pied,"Gros vol à la 3 puis une course ok
Enfin de la visibilité bordel",3083,"7,21",200.0,190,false,,VJ Bold X,activities/15329403070.fit.gz,,,3083.0,2918.0,7212.8,6.18,2.472,138.3,339.0,15.7,43.2,34.2,-0.2,,,123.0,73.0,200.0,183.0,,,800.0,,,190.0,,,,,,,,,,,0.0,,0.0,,1.0,7690.9,,,,,,,,,,,,,,,,11868232.0,,,,,,,,,,0.0,2.34,0.0,,,,6944.0,,,,,2.636,,,,,,,,,,,,media/0f542cdc-a465-4dbf-842c-2750d38daa08.jpg
14353989686,"2 mai 2025, 11:07:02",MD crocroc,Course à pied,"J'ai réussi à résister aux grands méchants loups 🐺🐺
Bref une md bien brouillon, début de course mauvais jusqu'à la 6, et après ça a bien roulé",2866,"7,29",198.0,179,false,,VJ Bold X,activities/15316084355.fit.gz,,,2866.0,2698.0,7296.4,5.12,2.704,129.7,195.0,8.7,39.1,37.0,0.0,,,118.0,76.0,198.0,183.0,,,750.0,,,179.0,,,,,,,,,,,0.0,,0.0,,1.0,7921.9,,,,,,,,,,,,,,,,11868232.0,,,,,,,,,,0.0,2.546,7296.4,,,,6666.0,,,,,2.936,,,,,,,,,,,,media/eea753f3-379e-47fb-9e27-012cbc37edc8.jpg
14349052659,"1 mai 2025, 17:03:43",PDCALT avec Alban,Course à pied,"Beau terrain de jeu
En tenue de sprint ça piquote 😬😬",2503,"4,76",196.0,86,false,,Salomon DRX Bliss,activities/15310885200.fit.gz,,,2503.0,1799.0,4765.0,5.12,2.649,114.6,178.0,20.1,64.0,31.9,0.0,,,118.0,75.0,196.0,171.0,,,586.0,,,86.0,,,,,,,,,,,0.0,,0.0,,1.0,5164.4,,,,,,,,,,,,,,,,22066982.0,,,,,,,,,,0.0,1.904,1970.6,,,,4630.0,,,,,2.871,,,,,,,,,,,,media/94498bae-3b3b-4c64-be95-24954140d03f.jpg
